Ticket number,Issue Date,RP State Plate,Make,Location,Violation code,Violation Description,Fine amount,Latitude,Longitude,year,csa,ami_category
4554845190,08/30/2022,CA,BMW,11900 SAN VICENTE BL,88.13B+,METER EXP.,63.0,34.05204399900322,-118.4728860006532,2022,Brentwood,Low Income
4552748911,07/28/2022,CA,TOYT,1907 2ND ST E,80.56E4+,RED ZONE,93.0,34.06438711155511,-118.26863044444117,2022,Temple-Beaudry,Very Low Income
4555420564,09/12/2022,CA,HYUN,1500 PEMBROKE LANE,80.61,STANDNG IN ALLEY,68.0,34.03756845845231,-118.26766073698613,2022,Downtown,Very Low Income
4550415542,06/08/2022,CA,BMW,376 CHICAGO ST N,80.69BS,NO PARK/STREET CLEAN,73.0,34.041918571240934,-118.2141083707045,2022,Boyle Heights,Extremely Low Income
4547814773,04/27/2022,CA,HYUN,701 4TH PL E,88.13B+,METER EXP.,63.0,34.045537999592234,-118.23806100021848,2022,Wholesale District,Above Moderate Income
4553388534,08/01/2022,CA,HYUN,4300 SANTO TOMAS DR,80.56E4+,RED ZONE,93.0,34.01070099810918,-118.34664599865125,2022,Baldwin Hills,Very Low Income
4555424171,10/05/2022,CA,HYUN,7000 WILLOUGHBY AV,88.13B+,METER EXP.,63.0,34.08708300006264,-118.34159999934087,2022,Melrose,Low Income
4548401255,05/06/2022,CA,HOND,4401 LONGRIDGE AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.15035600009337,-118.4214110035384,2022,Sherman Oaks,Above Moderate Income
4546762625,04/11/2022,CA,CHEV,11600 GORHAM AV,22500F,PARKED ON SIDEWALK,68.0,34.055912996411585,-118.46368399838529,2022,West LA,Very Low Income
4541290331,03/02/2022,CA,TOYT,8600 DARBY AV,80.49+,18 IN/CURB/COMM VEH,63.0,34.22644799910772,-118.53386399955451,2022,Northridge,Very Low Income
4547999050,06/25/2022,FL,ISU,15220 VALLEYHEART DR N,80.73.2,EXCEED 72HRS-ST,68.0,34.161154667297616,-118.46442367505868,2022,Sherman Oaks,Above Moderate Income
4543775364,03/01/2022,CA,BMW,3748 MOUNTAIN VIEW AVE,22500E,BLOCKING DRIVEWAY,68.0,34.00678235118353,-118.43099982801766,2022,Mar Vista,Low Income
4555638942,10/12/2022,CA,PORS,805 SYCAMORE AV S,80.58L,PREFERENTIAL PARKING,68.0,34.06043269427378,-118.3435547355159,2022,Miracle Mile,Above Moderate Income
4555830775,09/21/2022,CA,BMW,5519 CARPENTER AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.170664368261825,-118.3910405560665,2022,Valley Village,Low Income
4555959354,09/25/2022,CA,TOYT,7300 DARBY PL,80.56E4+,RED ZONE,93.0,34.203455324503,-118.53259552275249,2022,Reseda,Very Low Income
4549520393,06/01/2022,CA,HYUN,4621 OAKWOOD AVE W,22500E,BLOCKING DRIVEWAY,68.0,34.07761891790305,-118.30733808585724,2022,Melrose,Very Low Income
4556170415,10/05/2022,CA,TOYT,4100 CLAYTON AVE W,80.69BS,NO PARK/STREET CLEAN,73.0,34.100005000419145,-118.28065100279116,2022,Silverlake,Low Income
4542232586,01/22/2022,CA,CHEV,600 LEBANON ST,80.69B,NO PARKING,73.0,34.05048000011999,-118.25795300038031,2022,Downtown,Low Income
4554249792,08/20/2022,CA,OTHR,8057 WHITE OAK AVE,21211B,BLK BIKE PATH OR LANE,93.0,34.21675779911861,-118.5186064228998,2022,Northridge,Low Income
4548515355,05/16/2022,CA,FORD,12846 HORTENSE ST,5200,DISPLAY OF PLATES,25.0,34.15489453667158,-118.41261773892917,2022,Sherman Oaks,Above Moderate Income
4555450480,09/09/2022,CA,JEEP,19000 ARCHWOOD ST,5204A-,DISPLAY OF TABS,25.0,34.1920600001543,-118.54704399867221,2022,Reseda,Very Low Income
4546156764,04/02/2022,CA,HOND,1201 CENTINELA AV,88.13B+,METER EXP.,63.0,34.041333994755256,-118.47088799690347,2022,West Los Angeles,Above Moderate Income
4541837064,02/03/2022,CA,VOLV,200 9TH ST E,88.13B+,METER EXP.,63.0,34.04232799976602,-118.2560610010142,2022,Downtown,Very Low Income
4541342691,01/01/2022,CA,TOYT,142 53RD ST W,22500H,DOUBLE PARKING,68.0,33.99423378124546,-118.27213824932308,2022,South Park,Very Low Income
4544181736,04/26/2022,NY,PORS,11000 TENNESSEE AVE,22502A,18 IN. CURB/2 WAY,63.0,34.040262996880124,-118.43402200202803,2022,Rancho Park,Low Income
4551140495,06/22/2022,CA,TSMR,4729 FIRMAMENT AVE,5200,DISPLAY OF PLATES,25.0,34.156883002006566,-118.47265399680028,2022,Encino,Above Moderate Income
4547724436,05/12/2022,CA,MASE,6400 BUDLONG AVE,80.53,PARKED IN PARKWAY,63.0,33.98142599493128,-118.29585700412332,2022,Harvard Park,Very Low Income
4550573742,06/11/2022,CA,BUGA,2027 CORINTH AV,80.58L,PREFERENTIAL PARKING,68.0,34.04004040613644,-118.44430040618599,2022,West Los Angeles,Above Moderate Income
4545217703,03/15/2022,CA,FORD,6300 10TH AVE,80.69BS,NO PARK/STREET CLEAN,73.0,33.98294499681245,-118.32791399651944,2022,Hyde Park,Extremely Low Income
4556860836,10/11/2022,CA,NISS,10000 OLIVE ST S,80.69BS,NO PARK/STREET CLEAN,73.0,33.94554499641223,-118.27913900433727,2022,Vermont Vista,Very Low Income
4555002303,09/27/2022,CA,MERZ,1033 HILGARD AVE,80.56E4+,RED ZONE,93.0,34.061164013216015,-118.44169032955007,2022,Westwood,Very Low Income
4552376942,08/03/2022,CA,TOYT,7311 VARIEL AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.20304310459498,-118.59283650801187,2022,Canoga Park,Low Income
4545935015,03/23/2022,CA,ACUR,1900 ORCHARD AVE,80.56E4+,RED ZONE,93.0,34.04002199885413,-118.28826300114359,2022,Pico-Union,Very Low Income
4555837005,09/22/2022,CA,HYUN,5728 BALTIMORE ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.11680957133446,-118.19381028743535,2022,Highland Park,Low Income
4545862554,03/31/2022,CA,VOLV,1800 SEPULVEDA BL S,88.13B+,METER EXP.,63.0,34.04766756068229,-118.44433412734162,2022,Westwood,Above Moderate Income
4548277926,06/07/2022,CA,NISS,6731 WHITSETT AVE,80.56E4+,RED ZONE,93.0,34.19268299974649,-118.40524931053778,2022,North Hollywood,Very Low Income
4551538541,07/14/2022,CA,BMW,407 BROOKS AVE,5200,DISPLAY OF PLATES,25.0,33.99382285717467,-118.47175389692092,2022,Venice,Low Income
4550499575,06/09/2022,CA,MERZ,630 23RD ST E,80.69BS,NO PARK/STREET CLEAN,73.0,33.7233520377458,-118.29087456598751,2022,San Pedro,Low Income
4555313895,09/08/2022,CA,HOND,700 LOS ANGELES ST S,88.13B+,METER EXP.,63.0,34.04326000023344,-118.25041200025888,2022,Wholesale District,Extremely Low Income
4543451533,02/08/2022,CA,AUDI,3200 25TH ST W,80.58L,PREFERENTIAL PARKING,68.0,34.034367996224915,-118.31886400264709,2022,West Adams,Very Low Income
4553282392,08/26/2022,CA,BMW,601 SWEETZER AV S,80.58L,PREFERENTIAL PARKING,68.0,34.06597700043051,-118.37109299992574,2022,Carthay,Above Moderate Income
4547414196,04/21/2022,CA,AUDI,3971 MOORE ST,80.69BS,NO PARK/STREET CLEAN,73.0,33.996635006429315,-118.43791020933148,2022,Mar Vista,Low Income
4542967811,02/03/2022,CA,FORD,6554 HOLLYWOOD BL W,80.69B,NO PARKING,73.0,34.10158371472418,-118.33266114243858,2022,Hollywood,Very Low Income
4551730875,07/06/2022,GA,ACUR,11101 VENTURA BL,88.13B+,METER EXP.,63.0,34.14155847929197,-118.37308744182661,2022,Studio City,Low Income
4529218002,01/19/2022,CA,CHEV,1305 12TH ST E,80.56E4+,RED ZONE,93.0,34.04454691775464,-118.2723497354283,2022,Pico-Union,Extremely Low Income
4551451634,07/08/2022,CA,NISS,11200 WEDDINGTON ST,5204A-,DISPLAY OF TABS,25.0,34.16699600314573,-118.37590300642124,2022,North Hollywood,Extremely Low Income
4553654475,08/09/2022,CA,KIA,801 MANHATTAN PL S,80.56E4+,RED ZONE,93.0,34.0580379996726,-118.31014400283578,2022,Koreatown,Very Low Income
4544649992,03/06/2022,CA,HOND,1769 SYCAMORE AV N,80.58L,PREFERENTIAL PARKING,68.0,34.04356630173125,-118.34974135024768,2022,Cloverdale/Cochran,Low Income
4555644380,09/20/2022,CA,CHEV,260 O FARRELL ST,5204A-,DISPLAY OF TABS,25.0,33.7459952125462,-118.28279110312438,2022,San Pedro,Very Low Income
4547704501,04/27/2022,CA,CHEV,328 112TH ST E,80.69BS,NO PARK/STREET CLEAN,73.0,33.93294732930278,-118.27875200552904,2022,Century Palms/Cove,Extremely Low Income
4548996406,05/23/2022,FL,VOLK,601 BURNSIDE AV,80.69BS,NO PARK/STREET CLEAN,73.0,34.0648920001075,-118.3493310004719,2022,Miracle Mile,Low Income
4555421555,09/08/2022,CA,CHEV,740 ST ANDREWS PL S,80.69BS,NO PARK/STREET CLEAN,73.0,34.084077204179394,-118.31135763474883,2022,Melrose,Extremely Low Income
4551306233,06/29/2022,CA,HOND,3300 WADSWORTH AVE,80.56E4+,RED ZONE,93.0,34.01380499785161,-118.25896300478864,2022,Central,Very Low Income
4542824230,02/12/2022,CA,MERZ,7020 WILLOUGHBY AV,80.56E4+,RED ZONE,93.0,34.08708175147145,-118.34209124937769,2022,Melrose,Low Income
4555864681,09/20/2022,CA,MAZD,8600 CADILLAC AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.038470996371124,-118.37803700464428,2022,Reynier Village,Low Income
4542882514,01/29/2022,CA,TOYT,11100 WEDDINGTON ST,88.13B+,METER EXP.,63.0,34.16699499922222,-118.37245600478987,2022,North Hollywood,Extremely Low Income
4553034883,07/27/2022,CA,FORD,618 54TH ST W,5204A-,DISPLAY OF TABS,25.0,33.99327634603278,-118.28442833258951,2022,West Vernon,Extremely Low Income
4551773505,07/18/2022,CA,TOYT,3221 JAMES M WOOD BLVD W,22500I-,PARKED IN BUS ZONE,293.0,34.05589542939994,-118.30057428697448,2022,Koreatown,Very Low Income
4553989926,08/17/2022,CA,AUDI,11755 WILSHIRE BLVD,5204A-,DISPLAY OF TABS,25.0,34.048720997416815,-118.4617699978178,2022,West Los Angeles,Low Income
4554433892,08/25/2022,CA,TOYT,11661 MONTANA AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.05572666923397,-118.46613855254319,2022,Brentwood,Above Moderate Income
4556242924,09/27/2022,CA,HYUN,2400 WEST VIEW ST,22502A,18 IN. CURB/2 WAY,63.0,34.0338819970217,-118.34771300378775,2022,Exposition,Very Low Income
4546062651,03/23/2022,CA,VOLK,406 COCHRAN AVE S,80.58L,PREFERENTIAL PARKING,68.0,34.06681799711425,-118.34722188434066,2022,Miracle Mile,Low Income
4548009804,05/02/2022,CA,HOND,17901 KILLION ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.17088890594913,-118.52207662782645,2022,Encino,Very Low Income
4549824613,06/06/2022,CA,TOYT,1800 SEPULVEDA BL S,5200,DISPLAY OF PLATES,25.0,34.04766756068229,-118.44433412734162,2022,Westwood,Above Moderate Income
4543500522,02/09/2022,CA,TOYT,1900 NORTH BROADWAY,80.56E1,WHITE ZONE,58.0,34.07213899914096,-118.22128000322793,2022,Wholesale District,Very Low Income
4554764211,08/29/2022,CA,SUBA,4601 HOLLYWOOD BL,88.13B+,METER EXP.,63.0,34.099528994338534,-118.28918000268499,2022,Silverlake,Low Income
4551490974,06/30/2022,CA,KIA,901 2ND ST W,5200,DISPLAY OF PLATES,25.0,34.05741200004177,-118.2544479996317,2022,Downtown,Low Income
4555793314,09/21/2022,CA,TOYT,3532 VINTON AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.02649530442585,-118.4070626101013,2022,Palms,Low Income
4545727012,03/22/2022,CA,SUBA,5200 LANKERSHIM BL,88.13B+,METER EXP.,63.0,34.164900999615256,-118.37463500205617,2022,North Hollywood,Low Income
4543600154,02/11/2022,CA,CHEV,830 SAN PEDRO ST,80.56E4+,RED ZONE,93.0,34.03814606252739,-118.2494460044314,2022,Wholesale District,Very Low Income
4556397274,10/08/2022,CA,NISS,10521 AYRES AVE,80.58L,PREFERENTIAL PARKING,68.0,34.04392616835977,-118.41927092633993,2022,Cheviot Hills,Above Moderate Income
4541573470,02/02/2022,CA,HOND,7863 RESEDA BLVD,80.69BS,NO PARK/STREET CLEAN,73.0,34.21334114505281,-118.53606735440951,2022,Reseda,Low Income
4552393064,07/20/2022,CA,NISS,2407 54TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.99320157074605,-118.31932267198569,2022,Hyde Park,Low Income
4554813056,09/09/2022,CA,JEEP,3000 6TH ST W,88.13B+,METER EXP.,63.0,34.06370500023632,-118.28704200252321,2022,Wilshire Center,Low Income
4554185086,08/18/2022,CA,HYUN,6330 SEAWALK DR,80.69BS,NO PARK/STREET CLEAN,73.0,33.97041868300238,-118.4251083211758,2022,Playa Vista,Above Moderate Income
4551415035,06/29/2022,CA,MERZ,4960 YORK BLVD,80.69B,NO PARKING,73.0,34.12163420693145,-118.20770697894953,2022,Eagle Rock,Low Income
4556301061,10/03/2022,CA,NISS,6000 BAIRD AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.17864300306152,-118.53743700082053,2022,Tarzana,Very Low Income
4554061190,09/10/2022,CA,TOYT,3501 ATLANTIC ST,80.61,STANDNG IN ALLEY,68.0,34.0236160000104,-118.20046200307812,2022,Boyle Heights,Very Low Income
4546759641,04/06/2022,CA,MITS,18000 KITTRIDGE ST,80.69B,NO PARKING,73.0,34.19023500126925,-118.52529099837966,2022,Reseda,Low Income
4549046670,05/20/2022,CA,CHRY,14600 SATICOY ST,80.56E4+,RED ZONE,93.0,34.20845566476035,-118.45129681490599,2022,Van Nuys,Very Low Income
4541235101,01/04/2022,CA,DODG,3304 HYDE PARK BLVD W,80.69BS,NO PARK/STREET CLEAN,73.0,33.98062454620074,-118.32943340443518,2022,Hyde Park,Extremely Low Income
4556517803,10/04/2022,CA,AUDI,1304 BROCKTON AVE,80.69AA+,NO STOP/STAND,93.0,34.044288037744565,-118.46371779548068,2022,West Los Angeles,Above Moderate Income
4547823103,04/27/2022,CA,TOYT,600 SPRING ST S,88.13B+,METER EXP.,63.0,34.04595600070993,-118.25096300106792,2022,Downtown,Extremely Low Income
4551274932,07/08/2022,CA,NISS,123 ALVARADO ST S,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.06607723580151,-118.2706857117435,2022,Temple-Beaudry,Very Low Income
4547951321,05/10/2022,CA,TOYT,300 17TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.72875938976453,-118.2835762650345,2022,San Pedro,Very Low Income
4544266985,02/25/2022,CA,CHEV,7801 VENTURA CANYON AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.21218639495993,-118.42871170103999,2022,Panorama City,Above Moderate Income
4542388550,01/21/2022,CA,NISS,5216 SAN PEDRO ST S,80.69BS,NO PARK/STREET CLEAN,73.0,33.99509309947934,-118.27012835061595,2022,South Park,Very Low Income
4546755986,04/05/2022,CA,VOLV,8949 24TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.03938502969214,-118.38653645474218,2022,Reynier Village,Low Income
4542485813,02/03/2022,CA,TOYT,5841 BECK AVE,80.58L,PREFERENTIAL PARKING,68.0,34.17676357047615,-118.38339672615881,2022,North Hollywood,Very Low Income
4550373041,06/21/2022,CA,AUDI,2000 FLOWER,80.56E4+,RED ZONE,93.0,34.032418997197574,-118.27171600530907,2022,Downtown,Extremely Low Income
4549357072,05/25/2022,CA,CHEV,5926 CARLTON WAY,5204A-,DISPLAY OF TABS,25.0,34.100458585894835,-118.31886104390547,2022,Hollywood,Low Income
4549238853,05/20/2022,CA,HOND,6301 SUNSET BL,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.09799400002323,-118.3266550023882,2022,Hollywood,Extremely Low Income
4545717901,03/25/2022,CA,TOYT,1300 FEDERAL AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.048311996125896,-118.45708899959786,2022,West LA,Very Low Income
4551953066,07/14/2022,CA,MAZD,1426 BROCKTON AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.04281144875029,-118.46244382899906,2022,West Los Angeles,Above Moderate Income
4553624681,08/08/2022,CA,FORD,1001 WALL ST S,88.13B+,METER EXP.,63.0,34.03759899913655,-118.25309699921876,2022,Wholesale District,Very Low Income
4556858095,10/13/2022,CA,FORD,11900 MISSOURI AV,80.69BS,NO PARK/STREET CLEAN,73.0,34.03626699780598,-118.4553579987552,2022,West Los Angeles,Low Income
4542324975,01/22/2022,CA,BMW,6648 RESEDA BL,5200,DISPLAY OF PLATES,25.0,34.19108624374213,-118.53603087784893,2022,Reseda,Low Income
4544818670,03/04/2022,CA,HOND,1001 TIVERTON AV,88.13B+,METER EXP.,63.0,34.062094998308716,-118.44282800279092,2022,Westwood,Above Moderate Income
4543390224,02/10/2022,CA,KIA,5301 AUCKLAND AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.16853999941235,-118.36044100573467,2022,North Hollywood,Very Low Income
4545967285,03/30/2022,CA,HYUN,8806 PICO BL W,5200,DISPLAY OF PLATES,25.0,34.05481261479305,-118.38394838638933,2022,Crestview,Above Moderate Income
4543746826,02/17/2022,CA,TOYT,4018 28TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.03145825517563,-118.32940079293718,2022,Wellington Square,Very Low Income
4555659603,09/14/2022,CA,HOND,2649 MARENGO ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.054528811698965,-118.19851205809451,2022,Boyle Heights,Very Low Income
4541149546,01/14/2022,CA,HOND,923 HELIOTROPE DR,80.69BS,NO PARK/STREET CLEAN,73.0,34.088339285593314,-118.29496312391531,2022,East Hollywood,Very Low Income
4544533582,03/16/2022,CA,HYUN,1624 CRESCENT HEIGHTS BLVD,80.69B,NO PARKING,73.0,34.04798220728959,-118.37337895034405,2022,Crestview,Above Moderate Income
4548449931,05/06/2022,CA,BMW,354 52ND ST E,5204A-,DISPLAY OF TABS,25.0,33.9957474483321,-118.27926988134678,2022,South Park,Very Low Income
4547641066,04/28/2022,NY,FORD,1409 NEW HAMPSHIRE AVE S,80.69BS,NO PARK/STREET CLEAN,73.0,34.09694763574821,-118.29287245618245,2022,East Hollywood,Very Low Income
4545171492,03/09/2022,CA,HYUN,131 CROFT AVE N,80.58L,PREFERENTIAL PARKING,68.0,34.074311636527604,-118.37419969734364,2022,Carthay,Above Moderate Income
4554121795,08/15/2022,CA,HOND,3450 WILSHIRE BL W,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.06174972048536,-118.29923772172693,2022,Koreatown,Extremely Low Income
4543886104,02/19/2022,CA,CHEV,801 SAN JULIAN ST S,88.13B+,METER EXP.,63.0,34.03941899997563,-118.24963299914461,2022,Wholesale District,Very Low Income
4552979642,08/11/2022,CA,LAMO,6804 HOLLYWOOD BL W,80.56E4+,RED ZONE,93.0,34.101544877076094,-118.33875447011764,2022,Hollywood,Low Income
4555893882,09/22/2022,CA,TOYT,603 LA FAYETTE PARK PL N,80.69BS,NO PARK/STREET CLEAN,73.0,34.062801833998506,-118.28233525277241,2022,Westlake,Extremely Low Income
4542926625,03/19/2022,CA,MITS,11222 VANOWEN ST,80.69B,NO PARKING,73.0,34.19394000084022,-118.37549950232727,2022,North Hollywood,Extremely Low Income
4541622455,01/12/2022,CA,TOYT,5080 LEMON GROVE AV,22500F,PARKED ON SIDEWALK,68.0,34.08623481314683,-118.30726362708371,2022,Melrose,Very Low Income
4548808552,05/11/2022,CA,HYUN,501 OLYMPIC BL W,88.13B+,METER EXP.,63.0,34.04299000016697,-118.2606229989688,2022,Downtown,Above Moderate Income
4555176043,09/15/2022,CA,FORD,4046 28TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.03145710036461,-118.32976135994163,2022,Wellington Square,Very Low Income
4550660343,06/16/2022,CA,JEEP,11061 MISSOURI AVE,80.58L,PREFERENTIAL PARKING,68.0,34.04495552055857,-118.44083295532529,2022,West Los Angeles,Above Moderate Income
4550223462,06/03/2022,CA,INFI,4300 MATILIJA AV,80.58L,PREFERENTIAL PARKING,68.0,34.1484859993218,-118.43403000357776,2022,Sherman Oaks,Above Moderate Income
4545181362,03/11/2022,CA,FORD,600 40TH PL E,80.69BS,NO PARK/STREET CLEAN,73.0,34.010550816927996,-118.28424585650001,2022,West Vernon,Very Low Income
4551544325,07/07/2022,CA,BMW,9000 OLIN ST,80.61,STANDNG IN ALLEY,68.0,34.03672499893134,-118.38881500268461,2022,Reynier Village,Low Income
4549064004,05/20/2022,CA,NISS,11957 SANTA MONICA BL W,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.04139166390746,-118.46141099920644,2022,West Los Angeles,Low Income
4545591643,03/16/2022,CA,DODG,4862 23RD ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.03570874814077,-118.34567550251916,2022,Longwood,Low Income
4548028844,04/28/2022,MN,LNDR,2238 ECHO PARK AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.09187703979786,-118.24887718618034,2022,Elysian Valley,Low Income
4549657501,05/24/2022,CA,ISU,600 SPRING ST S,88.13B+,METER EXP.,63.0,34.04595600070993,-118.25096300106792,2022,Downtown,Extremely Low Income
4545355570,03/17/2022,CA,CHEV,635 BROADWAY AVE,80.56E4+,RED ZONE,93.0,34.046150144143176,-118.25249516897053,2022,Downtown,Extremely Low Income
4554353473,08/25/2022,CA,TOYT,7314 VARIEL AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.203765002809384,-118.59283849862314,2022,Canoga Park,Low Income
4541836213,01/28/2022,CA,KIA,6200 HOLLYWOOD BLVD,88.13B+,METER EXP.,63.0,34.1016359993892,-118.32448100133166,2022,Hollywood,Low Income
4541360401,01/06/2022,CA,JEEP,3803 CRAWFORD ST,80.56E4+,RED ZONE,93.0,34.0124389767183,-118.27042316606214,2022,Central,Very Low Income
4544460476,03/04/2022,CA,NISS,1825 LA BREA AVE N,80.58L,PREFERENTIAL PARKING,68.0,34.10380009871896,-118.34589883978455,2022,Hollywood Hills,Low Income
4550786310,06/23/2022,CA,FORD,438 SYCAMORE AV N,22500E,BLOCKING DRIVEWAY,68.0,34.06650919126332,-118.34292823303849,2022,Hancock Park,Above Moderate Income
4556478242,10/01/2022,CA,TOYT,1500 JAMES M WOOD BLVD W,80.56E4+,RED ZONE,93.0,34.050413000615094,-118.27220899998053,2022,Westlake,Extremely Low Income
4541830521,01/10/2022,CA,HOND,315 91ST PL W,80.69BS,NO PARK/STREET CLEAN,73.0,33.95353985429655,-118.27845829148606,2022,Vermont Vista,Very Low Income
4553081396,08/02/2022,CA,VOLK,17343 MARTHA ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.17311366574407,-118.51126588054103,2022,Encino,Low Income
4552953904,07/29/2022,CA,CHRY,5170 SANTA MONICA BLVD W,80.56E3,GREEN ZONE,58.0,34.090811000063056,-118.30246100139665,2022,Melrose,Extremely Low Income
4556565705,10/06/2022,CA,SUBA,4581 INGLEWOOD BL,80.69BS,NO PARK/STREET CLEAN,73.0,33.993915027375095,-118.41634537988669,2022,Del Rey,Very Low Income
4550392976,06/13/2022,CA,NISS,861 WALL ST S,5204A-,DISPLAY OF TABS,25.0,34.039273410399844,-118.25131331153686,2022,Wholesale District,Very Low Income
4554324316,08/25/2022,CA,TOYT,1661 ARLINGTON AVE,80.69AP+,NO STOP/STANDING,93.0,34.042510582116435,-118.31770737741071,2022,Harvard Heights,Extremely Low Income
4553494234,08/10/2022,CA,NISS,10200 CONSTELLATION BLVD,80.56E4+,RED ZONE,93.0,34.05759499831164,-118.41745757474315,2022,Century City,Above Moderate Income
4541740173,01/19/2022,CA,TOYT,7814 MCLAREN AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.212437999260096,-118.6245329965527,2022,West Hills,Above Moderate Income
4539633976,02/22/2022,CA,CHEV,10901 LE CONTE AV,80.66.1D,RESTRICTED TAXI ZONE,68.0,34.063674998272944,-118.44534300425077,2022,Westwood,Above Moderate Income
4548183183,05/14/2022,CA,VOLK,630 MASSELIN AVE,80.69C,PARKED OVER TIME LIMIT,58.0,34.06408760490425,-118.35250029068695,2022,Miracle Mile,Low Income
4551235824,06/24/2022,CA,TOYT,2541 COMMONWEALTH AVE N,5204A-,DISPLAY OF TABS,25.0,34.116997998176984,-118.285956001846,2022,Los Feliz,Above Moderate Income
4546091723,03/25/2022,CA,OTHR,400 SPRING ST S,80.56E4+,RED ZONE,93.0,34.04881999925473,-118.24829300094345,2022,Downtown,Very Low Income
